,command,state,startup,DMG,GC,direction,height
0,"6AA,3BBH",CH,7,40,0,"x, x,y, y","h, h,m, m"
0,"6AA,2B",CH,11,40,0,"x, x,y","h, h,m"
0,"6AA,2BB",CH,11,40,0,"x, x,y, y","h, h,m,m"
0,"6AA,2BBK",CH,11,40,0,"x, x,y, y","h, h,m, m"
0,"6AA,2BB6K",CH,11,40,0,"x, x,y, y","h, h,m, m"
0,"6AA,2BB4K",CH,11,40,0,"x, x,y, y","h, h,m, m"
0,"6AA,A+B+K",CH,9,40,0,"x, x,y","h, h,m"
0,"6AA,A+B+K",CH,9,40,0,"x, x,y","h, h,m"
0,"6AA,fcA",CH,9,40,0,"x, x,x","h, h,sl"
0,"6AA,fcA",CH,9,40,0,"x, x,x","h, h,sl"
0,"6AA,fcAK",CH,9,40,0,"x, x,x","h, h,sl"
0,"6AA,fcAK",CH,9,40,0,"x, x,x","h, h,sl"
0,"6AA,fcA6K",CH,9,40,0,"x, x,x","h, h,sl"
0,"6AA,fcA6K",CH,9,40,0,"x, x,x","h, h,sl"
0,"6AA,fcA4K",CH,9,40,0,"x, x,x","h, h,sl"
0,"6AA,fcA4K",CH,9,40,0,"x, x,x","h, h,sl"
0,"6AA,fc3A",CH,5,40,0,"x, x,x","h, h,h,h"
0,"6AA,fc3A",CH,5,40,0,"x, x,x","h, h,h,h"
0,"6AA,fc1A",CH,11,40,0,"x, x,x","h, h,l"
0,"6AA,fcB",CH,9,40,0,"x, x,y","h, h,m"
0,"6AA,fcB",CH,9,40,0,"x, x,y","h, h,m"
0,"6AA,fc3B",CH,3,40,0,"x, x,y","h, h,m"
0,"6AA,fc3B",CH,3,40,0,"x, x,y","h, h,m"
0,"6AA,fc3BB",CH,3,40,0,"x, x,y","h, h,m,m"
0,"6AA,fc3BB",CH,3,40,0,"x, x,y","h, h,m,m"
0,"6AA,fc1B",CH,7,40,0,"x, x,y","h, h,m"
0,"6AA,fc1B",CH,7,40,0,"x, x,y","h, h,m"
0,"6AA,fcA+B",CH,7,40,0,"x, x,y","h, h,m"
0,"6AA,fcA+B",CH,7,40,0,"x, x,y","h, h,m"
0,"6AA,fcA+BK",CH,7,40,0,"x, x,y","h, h,m"
0,"6AA,fcA+BK",CH,7,40,0,"x, x,y","h, h,m"
0,"6AA,fcA+B6K",CH,7,40,0,"x, x,y","h, h,m"
0,"6AA,fcA+B6K",CH,7,40,0,"x, x,y","h, h,m"
0,"6AA,fcA+B4K",CH,7,40,0,"x, x,y","h, h,m"
0,"6AA,fcA+B4K",CH,7,40,0,"x, x,y","h, h,m"
0,"6AA,wsB",CH,9,40,0,"x, x,y","h, h,m"
0,"6AA,wsB",CH,9,40,0,"x, x,y","h, h,m"
0,"6AA,wsBB",CH,9,40,0,"x, x,y, y","h, h,m,m"
0,"6AA,wsBB",CH,9,40,0,"x, x,y, y","h, h,m,m"
0,"6AA,66A",CH,7,40,0,"x, x,x","h, h,h"
0,"6AA,66A",CH,7,40,0,"x, x,x","h, h,h"
0,"6AA,66B",CH,11,40,0,"x, x,y","h, h,m"
0,"6AA,BT A",CH,9,40,0,"x, x,x","h, h,h"
0,"6AA,BT A",CH,9,40,0,"x, x,x","h, h,h"
0,"6AA,BT 2A",CH,9,40,0,"x, x,x","h, h,sl"
0,"6AA,BT 2A",CH,9,40,0,"x, x,x","h, h,sl"
0,"6AA,BT B",CH,11,40,0,"x, x,y","h, h,m"
0,"6AA,BT 2B",CH,11,40,0,"x, x,y","h, h,m"
0,"3A,AB",CH,0,20,0,"x,x, y","m,h,m"
0,"3A,AB",CH,-24,20,0,"x,x, y","m,h,m"
0,"3A,AB",CH,0,20,0,"x,x, y","m,h,m"
0,"3A,AB",CH,-24,20,0,"x,x, y","m,h,m"
0,"3A,3A",CH,2,20,0,"x,x","m,m"
0,"3A,3A",CH,2,20,0,"x,x","m,m"
0,"3A,2A",CH,4,20,0,"x,x","m,sl"
0,"3A,2A",CH,4,20,0,"x,x","m,sl"
0,"3A,2AK",CH,4,20,0,"x,x","m,sl"
0,"3A,2AK",CH,4,20,0,"x,x","m,sl"
0,"3A,2A6K",CH,4,20,0,"x,x","m,sl"
0,"3A,2A6K",CH,4,20,0,"x,x","m,sl"
0,"3A,2A4K",CH,4,20,0,"x,x","m,sl"
0,"3A,2A4K",CH,4,20,0,"x,x","m,sl"
0,"3A,1A",CH,-8,20,0,"x,x","m,l"
0,"3A,1A",CH,-8,20,0,"x,x","m,l"
0,"3A,4A",CH,10,20,0,"x,x","m,h"
0,"3A,B",CH,4,20,0,"x,y","m,m"
0,"3A,B",CH,-20,20,0,"x,y","m,m"
0,"3A,B",CH,4,20,0,"x,y","m,m"
0,"3A,B",CH,-20,20,0,"x,y","m,m"
0,"3A,BA",CH,4,20,0,"x,y, x","m,m,h"
0,"3A,BA",CH,-20,20,0,"x,y, x","m,m,h"
0,"3A,BA",CH,4,20,0,"x,y, x","m,m,h"
0,"3A,BA",CH,-20,20,0,"x,y, x","m,m,h"
0,"3A,BB",CH,4,20,0,"x,y, y","m,m,m"
0,"3A,BB",CH,-20,20,0,"x,y, y","m,m,m"
0,"3A,BB",CH,4,20,0,"x,y, y","m,m,m"
0,"3A,BB",CH,-20,20,0,"x,y, y","m,m,m"
0,"3A,BBB",CH,4,20,0,"x,y, y, y","m,m,m,m"
0,"3A,BBB",CH,-20,20,0,"x,y, y, y","m,m,m,m"
0,"3A,BBB",CH,4,20,0,"x,y, y, y","m,m,m,m"
0,"3A,BBB",CH,-20,20,0,"x,y, y, y","m,m,m,m"
0,"3A,BBK",CH,4,20,0,"x,y, y","m,m,m"
0,"3A,BBK",CH,-20,20,0,"x,y, y","m,m,m"
0,"3A,BBK",CH,4,20,0,"x,y, y","m,m,m"
0,"3A,BBK",CH,-20,20,0,"x,y, y","m,m,m"
0,"3A,BB6K",CH,4,20,0,"x,y, y","m,m,m"
0,"3A,BB6K",CH,-20,20,0,"x,y, y","m,m,m"
0,"3A,BB6K",CH,4,20,0,"x,y, y","m,m,m"
0,"3A,BB6K",CH,-20,20,0,"x,y, y","m,m,m"
0,"3A,BB4K",CH,4,20,0,"x,y, y","m,m,m"
0,"3A,BB4K",CH,-20,20,0,"x,y, y","m,m,m"
0,"3A,BB4K",CH,4,20,0,"x,y, y","m,m,m"
0,"3A,BB4K",CH,-20,20,0,"x,y, y","m,m,m"
0,"3A,b4",CH,6,20,0,"x,y","m,m"
0,"3A,b4",CH,-18,20,0,"x,y","m,m"
0,"3A,b4",CH,6,20,0,"x,y","m,m"
0,"3A,b4",CH,-18,20,0,"x,y","m,m"
0,"3A,6B",NH,10,20,0,"x,y","m,m"
0,"3A,6BA",NH,10,20,0,"x,y, x","m,m, h"
0,"3A,6BaB",CH,-4,20,0,"x,y, y","m,m, m"
0,"3A,6BaB",CH,-28,20,0,"x,y, y","m,m, m"
0,"3A,6BaB",NH,10,20,0,"x,y, y","m,m, m"
0,"3A,6BaB",CH,-4,20,0,"x,y, y","m,m, m"
0,"3A,6BaB",CH,-28,20,0,"x,y, y","m,m, m"
0,"3A,6BB",CH,-4,20,0,"x,y, y","m,m, m"
0,"3A,6BB",CH,-28,20,0,"x,y, y","m,m, m"
0,"3A,6BB",NH,10,20,0,"x,y, y","m,m, m"
0,"3A,6BB",CH,-4,20,0,"x,y, y","m,m, m"
0,"3A,6BB",CH,-28,20,0,"x,y, y","m,m, m"
0,"3A,3B",CH,2,20,0,"x,y","m,m"
0,"3A,3B",CH,-22,20,0,"x,y","m,m"
0,"3A,3B",CH,2,20,0,"x,y","m,m"
0,"3A,3B",CH,-22,20,0,"x,y","m,m"
0,"3A,3BB",CH,2,20,0,"x,y, y","m,m, m"
0,"3A,3BB",CH,-22,20,0,"x,y, y","m,m, m"
0,"3A,3BB",CH,2,20,0,"x,y, y","m,m, m"
0,"3A,3BB",CH,-22,20,0,"x,y, y","m,m, m"
0,"3A,3BBH",CH,2,20,0,"x,y, y","m,m, m"
0,"3A,3BBH",CH,-22,20,0,"x,y, y","m,m, m"
0,"3A,3BBH",CH,2,20,0,"x,y, y","m,m, m"
0,"3A,3BBH",CH,-22,20,0,"x,y, y","m,m, m"
0,"3A,2B",CH,6,20,0,"x,y","m,m"
0,"3A,2B",CH,6,20,0,"x,y","m,m"
0,"3A,2BB",CH,6,20,0,"x,y, y","m,m,m"
0,"3A,2BB",CH,6,20,0,"x,y, y","m,m,m"
0,"3A,2BBK",CH,6,20,0,"x,y, y","m,m, m"
0,"3A,2BBK",CH,6,20,0,"x,y, y","m,m, m"
0,"3A,2BB6K",CH,6,20,0,"x,y, y","m,m, m"
0,"3A,2BB6K",CH,6,20,0,"x,y, y","m,m, m"
0,"3A,2BB4K",CH,6,20,0,"x,y, y","m,m, m"
0,"3A,2BB4K",CH,6,20,0,"x,y, y","m,m, m"
0,"3A,1B",CH,8,20,0,"x,y","m,l"
0,"3A,1B",CH,8,20,0,"x,y","m,l"
0,"3A,1BB",CH,8,20,0,"x,y, y","m,l, h"
0,"3A,1BB",CH,-16,20,0,"x,y, y","m,l, h"
0,"3A,1BB",CH,8,20,0,"x,y, y","m,l, h"
0,"3A,1BB",CH,-16,20,0,"x,y, y","m,l, h"
0,"3A,A+B",CH,8,20,0,"x,y","m,m"
0,"3A,A+B",CH,8,20,0,"x,y","m,m"
0,"3A,AM A+B",CH,0,20,0,"x,y","m,m"
0,"3A,AM A+B",CH,0,20,0,"x,y","m,m"
0,"3A,2A+B",CH,-8,20,0,"x,x","m,l"
0,"3A,2A+B",CH,-8,20,0,"x,x","m,l"
0,"3A,4A+B",CH,8,20,0,"x,y","m,m"
0,"3A,4A+B",CH,8,20,0,"x,y","m,m"
0,"3A,8A+B",CH,4,20,0,"x,y","m,m"
0,"3A,8A+B",CH,4,20,0,"x,y","m,m"
0,"3A,A+B+K",CH,4,20,0,"x,y","m,m"
0,"3A,A+B+K",CH,4,20,0,"x,y","m,m"
0,"3A,fcA",CH,4,20,0,"x,x","m,sl"
0,"3A,fcA",CH,4,20,0,"x,x","m,sl"
0,"3A,fcAK",CH,4,20,0,"x,x","m,sl"
0,"3A,fcAK",CH,4,20,0,"x,x","m,sl"
0,"3A,fcA6K",CH,4,20,0,"x,x","m,sl"
0,"3A,fcA6K",CH,4,20,0,"x,x","m,sl"
0,"3A,fcA4K",CH,4,20,0,"x,x","m,sl"
0,"3A,fcA4K",CH,4,20,0,"x,x","m,sl"
0,"3A,fc1A",CH,6,20,0,"x,x","m,l"
0,"3A,fc1A",CH,-18,20,0,"x,x","m,l"
0,"3A,fc1A",CH,6,20,0,"x,x","m,l"
0,"3A,fc1A",CH,-18,20,0,"x,x","m,l"
0,"3A,fcB",CH,4,20,0,"x,y","m,m"
0,"3A,fcB",CH,-20,20,0,"x,y","m,m"
0,"3A,fcB",CH,4,20,0,"x,y","m,m"
0,"3A,fcB",CH,-20,20,0,"x,y","m,m"
0,"3A,fc1B",CH,2,20,0,"x,y","m,m"
0,"3A,fc1B",CH,2,20,0,"x,y","m,m"
0,"3A,fcA+B",CH,2,20,0,"x,y","m,m"
0,"3A,fcA+B",CH,2,20,0,"x,y","m,m"
0,"3A,fcA+BK",CH,2,20,0,"x,y","m,m"
0,"3A,fcA+BK",CH,2,20,0,"x,y","m,m"
0,"3A,fcA+B6K",CH,2,20,0,"x,y","m,m"
0,"3A,fcA+B6K",CH,2,20,0,"x,y","m,m"
0,"3A,fcA+B4K",CH,2,20,0,"x,y","m,m"
0,"3A,fcA+B4K",CH,2,20,0,"x,y","m,m"
0,"3A,wsA",CH,8,20,0,"x,x","m,m"
0,"3A,wsA",CH,8,20,0,"x,x","m,m"
0,"3A,wsB",CH,4,20,0,"x,y","m,m"
0,"3A,wsB",CH,4,20,0,"x,y","m,m"
0,"3A,wsBB",CH,4,20,0,"x,y, y","m,m,m"
0,"3A,wsBB",CH,4,20,0,"x,y, y","m,m,m"
0,"3A,9A",CH,-10,20,0,"x,x","m,l"
0,"3A,9A",CH,-10,20,0,"x,x","m,l"
0,"3A,7A",CH,6,20,0,"x,x","m,l"
0,"3A,7A",CH,6,20,0,"x,x","m,l"
0,"3A,9B",CH,-10,20,0,"x,y","m,m"
0,"3A,9B",CH,-10,20,0,"x,y","m,m"
0,"3A,7B",CH,6,20,0,"x,y","m,l"
0,"3A,7B",CH,6,20,0,"x,y","m,l"
0,"3A,66A",CH,2,20,0,"x,x","m,h"
0,"3A,66A",CH,2,20,0,"x,x","m,h"
0,"3A,44A",CH,-10,20,0,"x,x","m,h"
0,"3A,44A",CH,-10,20,0,"x,x","m,h"
0,"3A,66B",CH,6,20,0,"x,y","m,m"
0,"3A,66B",CH,-18,20,0,"x,y","m,m"
0,"3A,66B",CH,6,20,0,"x,y","m,m"
0,"3A,66B",CH,-18,20,0,"x,y","m,m"
0,"3A,22B",CH,10,20,0,"x,y, y","m,m"
0,"3A,22BK",CH,10,20,0,"x,y, y","m,m"
0,"3A,22B6K",CH,10,20,0,"x,y, y","m,m"
0,"3A,22B4K",CH,10,20,0,"x,y, y","m,m"
0,"3A,44BH",CH,6,20,0,"x,y","m,m"
0,"3A,44BH",CH,6,20,0,"x,y","m,m"
0,"3A,wrK",CH,-14,20,0,"x,y","m,l"
0,"3A,wrK",CH,10,20,0,"x,y","m,l"
0,"3A,wrK",CH,-14,20,0,"x,y","m,l"
0,"3A,BT A",CH,4,20,0,"x,x","m,h"
0,"3A,BT A",CH,4,20,0,"x,x","m,h"
0,"3A,BT 2A",CH,4,20,0,"x,x","m,sl"
0,"3A,BT 2A",CH,4,20,0,"x,x","m,sl"
0,"3A,BT B",CH,6,20,0,"x,y","m,m"
0,"3A,BT B",CH,6,20,0,"x,y","m,m"
0,"3A,BT 2B",CH,6,20,0,"x,y","m,m"
0,"3A,BT 2B",CH,6,20,0,"x,y","m,m"
0,"3A,BT A+B",CH,10,20,0,"x,y","m,m"
0,"3A,B",CH,6,20,0,"x,y","m,m"
0,"3A,B",CH,6,20,0,"x,y","m,m"
0,"3A,6K",CH,2,20,0,"x,x","m,l"
0,"3A,6K",CH,2,20,0,"x,x","m,l"
0,"3A,A",CH,2,20,0,"x,x","m,h"
0,"3A,A",CH,2,20,0,"x,x","m,h"
0,"3A,AB",CH,2,20,0,"x,x, y","m,h,m"
0,"3A,AB",CH,2,20,0,"x,x, y","m,h,m"
0,"3A,B",CH,4,20,0,"x,y","m,m"
0,"3A,B",CH,4,20,0,"x,y","m,m"
0,"3A,BB",CH,4,20,0,"x,y, y","m,m,m"
0,"3A,BB",CH,4,20,0,"x,y, y","m,m,m"
0,"3A,6B",CH,6,20,0,"x,y","m,m"
0,"3A,6B",CH,6,20,0,"x,y","m,m"
0,"3A,4K",CH,6,20,0,"x,x","m,l"
0,"3A,4K",CH,6,20,0,"x,x","m,l"
0,"3A,A+G",CH,8,20,0,"x,x","m,h"
0,"3A,A+G",CH,8,20,0,"x,x","m,h"
0,"3A,4A+G",CH,8,20,0,"x,x","m,h"
0,"3A,4A+G",CH,8,20,0,"x,x","m,h"
0,"3A,BT A+G",CH,8,20,0,"x,x","m,h"
0,"3A,BT A+G",CH,8,20,0,"x,x","m,h"
0,"3A,A+G miss",CH,8,20,0,"x,x","m,h"
0,"3A,A+G miss",CH,8,20,0,"x,x","m,h"
0,"3A,4A+G miss",CH,8,20,0,"x,x","m,h"
0,"3A,4A+G miss",CH,8,20,0,"x,x","m,h"
0,"3A,BT A+G miss",CH,8,20,0,"x,x","m,h"
0,"3A,BT A+G miss",CH,8,20,0,"x,x","m,h"
0,"2A,A",NH,8,16,0,"x,x","sl,h"
0,"2A,A",CH,8,16,0,"x,x","sl,h"
0,"2A,A",NH,8,16,0,"x,x","sl,h"
0,"2A,A",CH,8,16,0,"x,x","sl,h"
0,"2A,AA",NH,8,16,0,"x,x, x","sl,h,h"
0,"2A,AA",CH,8,16,0,"x,x, x","sl,h,h"
0,"2A,AA",NH,8,16,0,"x,x, x","sl,h,h"
0,"2A,AA",CH,8,16,0,"x,x, x","sl,h,h"
0,"2A,AAA",NH,8,16,0,"x,x, x, x ","sl,h,h,m"
0,"2A,AAA",CH,8,16,0,"x,x, x, x ","sl,h,h,m"
0,"2A,AAA",NH,8,16,0,"x,x, x, x ","sl,h,h,m"
0,"2A,AAA",CH,8,16,0,"x,x, x, x ","sl,h,h,m"
0,"2A,AB",NH,8,16,0,"x,x, y","sl,h,m"
0,"2A,AB",CH,8,16,0,"x,x, y","sl,h,m"
0,"2A,AB",NH,8,16,0,"x,x, y","sl,h,m"
0,"2A,AB",CH,8,16,0,"x,x, y","sl,h,m"
0,"2AK,A",NH,2,16,0,"x,x","sl,h"
0,"2AK,A",CH,2,16,0,"x,x","sl,h"
0,"2AK,A",NH,2,16,0,"x,x","sl,h"
0,"2AK,A",CH,2,16,0,"x,x","sl,h"
0,"2AK,AA",NH,2,16,0,"x,x,x","sl,h, h"
0,"2AK,AA",CH,2,16,0,"x,x,x","sl,h, h"
0,"2AK,AA",NH,2,16,0,"x,x,x","sl,h, h"
0,"2AK,AA",CH,2,16,0,"x,x,x","sl,h, h"
0,"2AK,AAK",NH,2,16,0,"x,x,x","sl,h, h"
0,"2AK,AAK",CH,2,16,0,"x,x,x","sl,h, h"
0,"2AK,AAK",NH,2,16,0,"x,x,x","sl,h, h"
0,"2AK,AAK",CH,2,16,0,"x,x,x","sl,h, h"
0,"2AK,AA6K",NH,2,16,0,"x,x,x","sl,h, h"
0,"2AK,AA6K",CH,2,16,0,"x,x,x","sl,h, h"
0,"2AK,AA6K",NH,2,16,0,"x,x,x","sl,h, h"
0,"2AK,AA6K",CH,2,16,0,"x,x,x","sl,h, h"
0,"2AK,AA4K",NH,2,16,0,"x,x,x","sl,h,h"
0,"2AK,AA4K",CH,2,16,0,"x,x,x","sl,h,h"
0,"2AK,AA4K",NH,2,16,0,"x,x,x","sl,h,h"
0,"2AK,AA4K",CH,2,16,0,"x,x,x","sl,h,h"
0,"2AK,AAA",NH,2,16,0,"x,x, x, x ","sl,h,h,h"
0,"2AK,AAA",CH,2,16,0,"x,x, x, x ","sl,h,h,h"
0,"2AK,AAA",NH,2,16,0,"x,x, x, x ","sl,h,h,h"
0,"2AK,AAA",CH,2,16,0,"x,x, x, x ","sl,h,h,h"
0,"2AK,AAB",NH,2,16,0,"x,x, x, y","sl,h,h,m"
0,"2AK,AAB",CH,2,16,0,"x,x, x, y","sl,h,h,m"
0,"2AK,AAB",NH,2,16,0,"x,x, x, y","sl,h,h,m"
0,"2AK,AAB",CH,2,16,0,"x,x, x, y","sl,h,h,m"
0,"2AK,AB",NH,2,16,0,"x,x, y","sl,h,m"
0,"2AK,AB",CH,2,16,0,"x,x, y","sl,h,m"
0,"2AK,AB",NH,2,16,0,"x,x, y","sl,h,m"
0,"2AK,AB",CH,2,16,0,"x,x, y","sl,h,m"
0,"2AK,B",NH,10,16,0,"x,y","sl,m"
0,"2AK,B",CH,10,16,0,"x,y","sl,m"
0,"2AK,K",NH,4,16,0,"x,x","sl,h"
0,"2AK,K",CH,4,16,0,"x,x","sl,h"
0,"2AK,K",NH,4,16,0,"x,x","sl,h"
0,"2AK,K",CH,4,16,0,"x,x","sl,h"
0,"1A,fc1A",NH,10,30,0,"x,x","l,l"
0,"1A,fc1A",CH,10,30,0,"x,x","l,l"
0,"1A,fc1B",NH,6,30,0,"x,y","l,m"
0,"1A,fc1B",CH,6,30,0,"x,y","l,m"
0,"1A,fc1B",NH,6,30,0,"x,y","l,m"
0,"1A,fc1B",CH,6,30,0,"x,y","l,m"
0,"4A,A",NH,10,22,0,"x,x","h,h"
0,"4A,A",CH,10,22,0,"x,x","h,h"
0,"4A,AA",NH,10,22,0,"x,x, x","h,h,h"
0,"4A,AA",CH,10,22,0,"x,x, x","h,h,h"
0,"4A,AAA",NH,10,22,0,"x,x, x, x ","h,h,h,m"
0,"4A,AAA",CH,10,22,0,"x,x, x, x ","h,h,h,m"
0,"4A,AB",NH,10,22,0,"x,x, y","h,h,m"
0,"4A,AB",CH,10,22,0,"x,x, y","h,h,m"
0,"4A,1B",NH,10,22,0,"x,y","h,l"
0,"4A,1B",CH,10,22,0,"x,y","h,l"
0,"4A,1BB",NH,10,22,0,"x,y, y","h,l, h"
0,"4A,1BB",CH,10,22,0,"x,y, y","h,l, h"
0,"4A,fc1A",NH,8,22,0,"x,x","h,l"
0,"4A,fc1A",CH,8,22,0,"x,x","h,l"
0,"4A,fc1A",NH,8,22,0,"x,x","h,l"
0,"4A,fc1A",CH,8,22,0,"x,x","h,l"
0,"4A,fc1B",NH,4,22,0,"x,y","h,m"
0,"4A,fc1B",CH,4,22,0,"x,y","h,m"
0,"4A,fc1B",NH,4,22,0,"x,y","h,m"
0,"4A,fc1B",CH,4,22,0,"x,y","h,m"
0,"BA,A",NH,5,34,0,"y, x,x","m,h,h"
0,"BA,A",CH,5,34,0,"y, x,x","m,h,h"
0,"BA,A",NH,5,34,0,"y, x,x","m,h,h"
0,"BA,A",CH,5,34,0,"y, x,x","m,h,h"
0,"BA,AA",NH,5,34,0,"y, x,x, x","m,h,h,h"
0,"BA,AA",CH,5,34,0,"y, x,x, x","m,h,h,h"
0,"BA,AA",NH,5,34,0,"y, x,x, x","m,h,h,h"
0,"BA,AA",CH,5,34,0,"y, x,x, x","m,h,h,h"
0,"BA,AAA",NH,5,34,0,"y, x,x, x, x ","m,h,h,h,m"
0,"BA,AAA",CH,5,34,0,"y, x,x, x, x ","m,h,h,h,m"
0,"BA,AAA",NH,5,34,0,"y, x,x, x, x ","m,h,h,h,m"
0,"BA,AAA",CH,5,34,0,"y, x,x, x, x ","m,h,h,h,m"
0,"BA,AB",NH,5,34,0,"y, x,x, y","m,h,h,m"
0,"BA,AB",CH,5,34,0,"y, x,x, y","m,h,h,m"
0,"BA,AB",NH,5,34,0,"y, x,x, y","m,h,h,m"
0,"BA,AB",CH,5,34,0,"y, x,x, y","m,h,h,m"
0,"BA,6A",NH,5,34,0,"y, x,x","m,h,h"
0,"BA,6A",CH,5,34,0,"y, x,x","m,h,h"
0,"BA,6A",NH,5,34,0,"y, x,x","m,h,h"
0,"BA,6A",CH,5,34,0,"y, x,x","m,h,h"
0,"BA,6AA",NH,5,34,0,"y, x,x, x","m,h,h, h"
0,"BA,6AA",CH,5,34,0,"y, x,x, x","m,h,h, h"
0,"BA,6AA",NH,5,34,0,"y, x,x, x","m,h,h, h"
0,"BA,6AA",CH,5,34,0,"y, x,x, x","m,h,h, h"
0,"BA,3A",NH,7,34,0,"y, x,x","m,h,m"
0,"BA,3A",CH,7,34,0,"y, x,x","m,h,m"
0,"BA,3A",NH,7,34,0,"y, x,x","m,h,m"
0,"BA,3A",CH,7,34,0,"y, x,x","m,h,m"
0,"BA,2A",NH,9,34,0,"y, x,x","m,h,sl"
0,"BA,2A",CH,9,34,0,"y, x,x","m,h,sl"
0,"BA,2A",NH,9,34,0,"y, x,x","m,h,sl"
0,"BA,2A",CH,9,34,0,"y, x,x","m,h,sl"
0,"BA,2AK",NH,9,34,0,"y, x,x","m,h,sl"
0,"BA,2AK",CH,9,34,0,"y, x,x","m,h,sl"
0,"BA,2AK",NH,9,34,0,"y, x,x","m,h,sl"
0,"BA,2AK",CH,9,34,0,"y, x,x","m,h,sl"
0,"BA,2A6K",NH,9,34,0,"y, x,x","m,h,sl"
0,"BA,2A6K",CH,9,34,0,"y, x,x","m,h,sl"
0,"BA,2A6K",NH,9,34,0,"y, x,x","m,h,sl"
0,"BA,2A6K",CH,9,34,0,"y, x,x","m,h,sl"
0,"BA,2A4K",NH,9,34,0,"y, x,x","m,h,sl"
0,"BA,2A4K",CH,9,34,0,"y, x,x","m,h,sl"
0,"BA,2A4K",NH,9,34,0,"y, x,x","m,h,sl"
0,"BA,2A4K",CH,9,34,0,"y, x,x","m,h,sl"
0,"BA,B",NH,9,34,0,"y, x,y","m,h,m"
0,"BA,B",CH,9,34,0,"y, x,y","m,h,m"
0,"BA,B",NH,9,34,0,"y, x,y","m,h,m"
0,"BA,B",CH,9,34,0,"y, x,y","m,h,m"
0,"BA,BA",NH,9,34,0,"y, x,y, x","m,h,m,h"
0,"BA,BA",CH,9,34,0,"y, x,y, x","m,h,m,h"
0,"BA,BA",NH,9,34,0,"y, x,y, x","m,h,m,h"
0,"BA,BA",CH,9,34,0,"y, x,y, x","m,h,m,h"
0,"BA,BB",NH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,BB",CH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,BB",NH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,BB",CH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,BBB",NH,9,34,0,"y, x,y, y, y","m,h,m,m,m"
0,"BA,BBB",CH,9,34,0,"y, x,y, y, y","m,h,m,m,m"
0,"BA,BBB",NH,9,34,0,"y, x,y, y, y","m,h,m,m,m"
0,"BA,BBB",CH,9,34,0,"y, x,y, y, y","m,h,m,m,m"
0,"BA,BBK",NH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,BBK",CH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,BBK",NH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,BBK",CH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,BB6K",NH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,BB6K",CH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,BB6K",NH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,BB6K",CH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,BB4K",NH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,BB4K",CH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,BB4K",NH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,BB4K",CH,9,34,0,"y, x,y, y","m,h,m,m"
0,"BA,b4",NH,11,34,0,"y, x,y","m,h,m"
0,"BA,b4",CH,11,34,0,"y, x,y","m,h,m"
0,"BA,6B",NH,1,34,0,"y, x,y","m,h,m"
0,"BA,6B",CH,1,34,0,"y, x,y","m,h,m"
0,"BA,6B",NH,1,34,0,"y, x,y","m,h,m"
0,"BA,6B",CH,1,34,0,"y, x,y","m,h,m"
0,"BA,6BA",NH,1,34,0,"y, x,y, x","m,h,m, h"
0,"BA,6BA",CH,1,34,0,"y, x,y, x","m,h,m, h"
0,"BA,6BA",NH,1,34,0,"y, x,y, x","m,h,m, h"
0,"BA,6BA",CH,1,34,0,"y, x,y, x","m,h,m, h"
0,"BA,6BaB",NH,1,34,0,"y, x,y, y","m,h,m, m"
0,"BA,6BaB",CH,1,34,0,"y, x,y, y","m,h,m, m"
0,"BA,6BaB",NH,1,34,0,"y, x,y, y","m,h,m, m"
0,"BA,6BaB",CH,1,34,0,"y, x,y, y","m,h,m, m"
0,"BA,6BB",NH,1,34,0,"y, x,y, y","m,h,m, m"
0,"BA,6BB",CH,1,34,0,"y, x,y, y","m,h,m, m"
0,"BA,6BB",NH,1,34,0,"y, x,y, y","m,h,m, m"
0,"BA,6BB",CH,1,34,0,"y, x,y, y","m,h,m, m"
0,"BA,3B",NH,7,34,0,"y, x,y","m,h,m"
0,"BA,3B",CH,7,34,0,"y, x,y","m,h,m"
0,"BA,3B",NH,7,34,0,"y, x,y","m,h,m"
0,"BA,3B",CH,7,34,0,"y, x,y","m,h,m"
0,"BA,3BB",NH,7,34,0,"y, x,y, y","m,h,m, m"
0,"BA,3BB",CH,7,34,0,"y, x,y, y","m,h,m, m"
0,"BA,3BB",NH,7,34,0,"y, x,y, y","m,h,m, m"
0,"BA,3BB",CH,7,34,0,"y, x,y, y","m,h,m, m"
0,"BA,3BBH",NH,7,34,0,"y, x,y, y","m,h,m, m"
